time,value,is_anomaly
2022-06-17T11:26:05Z,24.56,False
2022-06-17T11:26:06Z,22.77,False
2022-06-17T11:26:07Z,23.19,False
2022-06-17T11:26:08Z,25.59,False
2022-06-17T11:26:09Z,21.5,False
2022-06-17T11:26:10Z,20.55,False
2022-06-17T11:26:11Z,26.72,False
2022-06-17T11:26:12Z,27.91,False
2022-06-17T11:26:13Z,24.3,False
2022-06-17T11:26:14Z,21.95,False
2022-06-17T11:26:16Z,23.76,False
2022-06-17T11:26:17Z,21.55,False
2022-06-17T11:26:18Z,21.52,False
2022-06-17T11:26:19Z,23.94,False
2022-06-17T11:26:20Z,21.59,False
2022-06-17T11:26:21Z,24.88,False
2022-06-17T11:26:22Z,23.68,False
2022-06-17T11:26:23Z,23.26,False
2022-06-17T11:26:24Z,24.84,False
2022-06-17T11:26:25Z,23.37,False
2022-06-17T11:26:26Z,26.5,False
2022-06-17T11:26:27Z,23.8,False
2022-06-17T11:26:28Z,23.64,False
2022-06-17T11:26:29Z,20.94,False
2022-06-17T11:26:30Z,23.47,False
2022-06-17T11:26:31Z,24.1,False
2022-06-17T11:26:32Z,24.0,False
2022-06-17T11:26:33Z,24.43,False
2022-06-17T11:26:34Z,21.44,False
2022-06-17T11:26:35Z,20.01,False
2022-06-17T11:26:36Z,24.72,False
2022-06-17T11:26:37Z,23.58,False
2022-06-17T11:26:38Z,21.09,False
2022-06-17T11:26:40Z,21.89,False
2022-06-17T11:26:41Z,30.56,True
2022-06-17T11:26:42Z,22.95,False
2022-06-17T11:26:43Z,23.64,False
2022-06-17T11:26:44Z,23.14,False
2022-06-17T11:26:45Z,23.81,False
2022-06-17T11:26:46Z,26.47,False
2022-06-17T11:26:47Z,22.36,False
2022-06-17T11:26:48Z,24.54,False
2022-06-17T11:26:49Z,23.57,False
2022-06-17T11:26:50Z,24.19,False
2022-06-17T11:26:51Z,20.86,False
2022-06-17T11:26:52Z,18.04,False
2022-06-17T11:26:53Z,20.01,False
2022-06-17T11:26:54Z,27.47,False
2022-06-17T11:26:55Z,24.85,False
2022-06-17T11:26:56Z,29.63,False
2022-06-17T11:26:57Z,21.57,False
2022-06-17T11:26:58Z,24.46,False
2022-06-17T11:26:59Z,20.41,False
2022-06-17T11:27:00Z,24.87,False
2022-06-17T11:27:01Z,23.11,False
2022-06-17T11:27:02Z,24.22,False
2022-06-17T11:27:03Z,23.35,False
2022-06-17T11:27:05Z,24.48,False
2022-06-17T11:27:06Z,24.48,False
2022-06-17T11:27:07Z,23.2,False
2022-06-17T11:27:08Z,25.08,False
2022-06-17T11:27:09Z,23.55,False
2022-06-17T11:27:10Z,24.11,False
2022-06-17T11:27:11Z,21.82,False
2022-06-17T11:27:12Z,26.25,False
2022-06-17T11:27:13Z,23.59,False
2022-06-17T11:27:14Z,23.13,False
2022-06-17T11:27:15Z,23.86,False
2022-06-17T11:27:16Z,20.39,False
2022-06-17T11:27:17Z,23.98,False
2022-06-17T11:27:18Z,21.81,False
2022-06-17T11:27:19Z,24.07,False
2022-06-17T11:27:20Z,21.41,False
2022-06-17T11:27:21Z,25.7,False
2022-06-17T11:27:22Z,23.15,False
2022-06-17T11:27:23Z,24.88,False
2022-06-17T11:27:24Z,23.68,False
2022-06-17T11:27:25Z,20.48,False
2022-06-17T11:27:26Z,26.45,False
2022-06-17T11:27:28Z,23.09,False
2022-06-17T11:27:29Z,25.39,False
2022-06-17T11:27:30Z,22.97,False
2022-06-17T11:27:31Z,25.15,False
2022-06-17T11:27:32Z,24.78,False
2022-06-17T11:27:33Z,25.08,False
2022-06-17T11:27:34Z,26.48,False
2022-06-17T11:27:35Z,22.06,False
2022-06-17T11:27:36Z,23.88,False
2022-06-17T11:27:37Z,24.85,False
2022-06-17T11:27:38Z,25.06,False
2022-06-17T11:27:39Z,22.41,False
2022-06-17T11:27:40Z,23.06,False
2022-06-17T11:27:41Z,21.45,False
2022-06-17T11:27:42Z,23.47,False
2022-06-17T11:27:43Z,23.04,False
2022-06-17T11:27:44Z,24.24,False
2022-06-17T11:27:45Z,27.32,False
2022-06-17T11:27:46Z,21.2,False
2022-06-17T11:27:47Z,25.89,False
2022-06-17T11:27:48Z,24.09,False
2022-06-17T11:27:49Z,28.49,False
2022-06-17T11:27:50Z,24.02,False
2022-06-17T11:27:52Z,24.82,False
2022-06-17T11:27:53Z,25.11,False
2022-06-17T11:27:54Z,21.72,False
2022-06-17T11:27:55Z,22.02,False
2022-06-17T11:27:56Z,23.78,False
2022-06-17T11:27:57Z,23.52,False
2022-06-17T11:27:58Z,23.11,False
2022-06-17T11:27:59Z,24.35,False
2022-06-17T11:28:00Z,21.22,False
2022-06-17T11:28:01Z,21.38,False
2022-06-17T11:28:02Z,23.59,False
2022-06-17T11:28:03Z,27.05,False
2022-06-17T11:28:04Z,24.83,False
2022-06-17T11:28:05Z,24.61,False
2022-06-17T11:28:06Z,23.53,False
2022-06-17T11:28:07Z,23.52,False
2022-06-17T11:28:08Z,22.91,False
2022-06-17T11:28:09Z,24.97,False
2022-06-17T11:28:10Z,24.71,False
2022-06-17T11:28:11Z,24.34,False
2022-06-17T11:28:12Z,23.86,False
2022-06-17T11:28:13Z,24.53,False
2022-06-17T11:28:14Z,25.24,False
2022-06-17T11:28:16Z,22.43,False
2022-06-17T11:28:17Z,22.89,False
2022-06-17T11:28:18Z,19.08,False
2022-06-17T11:28:19Z,22.14,False
2022-06-17T11:28:20Z,22.26,False
2022-06-17T11:28:21Z,23.27,False
2022-06-17T11:28:22Z,22.76,False
2022-06-17T11:28:23Z,22.29,False
2022-06-17T11:28:24Z,24.07,False
2022-06-17T11:28:25Z,26.17,False
2022-06-17T11:28:26Z,22.69,False
2022-06-17T11:28:27Z,24.95,False
2022-06-17T11:28:28Z,24.0,False
2022-06-17T11:28:29Z,24.21,False
2022-06-17T11:28:30Z,24.62,False
2022-06-17T11:28:31Z,24.54,False
2022-06-17T11:28:32Z,23.21,False
2022-06-17T11:28:33Z,22.11,False
2022-06-17T11:28:34Z,24.27,False
2022-06-17T11:28:35Z,20.48,False
2022-06-17T11:28:36Z,24.55,False
2022-06-17T11:28:37Z,26.07,False
2022-06-17T11:28:39Z,19.74,False
2022-06-17T11:28:40Z,24.97,False
2022-06-17T11:28:41Z,28.46,False
2022-06-17T11:28:42Z,22.72,False
2022-06-17T11:28:43Z,23.54,False
2022-06-17T11:28:44Z,22.82,False
2022-06-17T11:28:45Z,23.13,False
2022-06-17T11:28:46Z,22.9,False
2022-06-17T11:28:47Z,25.19,False
2022-06-17T11:28:48Z,20.38,False
2022-06-17T11:28:49Z,21.72,False
2022-06-17T11:28:50Z,25.48,False
2022-06-17T11:28:51Z,24.8,False
2022-06-17T11:28:52Z,25.72,False
2022-06-17T11:28:53Z,23.17,False
2022-06-17T11:28:54Z,24.82,False
2022-06-17T11:28:55Z,25.75,False
2022-06-17T11:28:56Z,22.99,False
2022-06-17T11:28:57Z,23.95,False
2022-06-17T11:28:58Z,23.14,False
2022-06-17T11:28:59Z,23.17,False
2022-06-17T11:29:00Z,25.39,False
2022-06-17T11:29:01Z,23.74,False
2022-06-17T11:29:03Z,23.17,False
2022-06-17T11:29:04Z,23.17,False
2022-06-17T11:29:05Z,26.44,False
2022-06-17T11:29:06Z,20.3,False
2022-06-17T11:29:07Z,25.03,False
2022-06-17T11:29:08Z,24.31,False
2022-06-17T11:29:09Z,23.97,False
2022-06-17T11:29:10Z,23.91,False
2022-06-17T11:29:11Z,22.41,False
2022-06-17T11:29:12Z,23.94,False
2022-06-17T11:29:13Z,25.69,False
2022-06-17T11:29:14Z,25.07,False
2022-06-17T11:29:15Z,25.47,False
2022-06-17T11:29:16Z,24.38,False
2022-06-17T11:29:17Z,24.3,False
2022-06-17T11:29:18Z,22.19,False
2022-06-17T11:29:19Z,22.82,False
2022-06-17T11:29:20Z,23.56,False
2022-06-17T11:29:21Z,23.91,False
2022-06-17T11:29:22Z,23.13,False
2022-06-17T11:29:23Z,22.4,False
2022-06-17T11:29:24Z,23.63,False
2022-06-17T11:29:25Z,23.43,False
2022-06-17T11:29:27Z,22.24,False
2022-06-17T11:29:28Z,25.85,False
2022-06-17T11:29:29Z,24.45,False
2022-06-17T11:29:30Z,23.61,False
2022-06-17T11:29:31Z,23.11,False
2022-06-17T11:29:32Z,22.42,False
2022-06-17T11:29:33Z,23.6,False
2022-06-17T11:29:34Z,21.75,False
2022-06-17T11:29:35Z,21.03,False
2022-06-17T11:29:36Z,25.35,False
2022-06-17T11:29:37Z,19.22,False
2022-06-17T11:29:38Z,21.16,False
2022-06-17T11:29:39Z,14.8,False
2022-06-17T11:29:40Z,24.14,False
2022-06-17T11:29:41Z,23.86,False
2022-06-17T11:29:42Z,24.2,False
2022-06-17T11:29:43Z,17.51,False
2022-06-17T11:29:44Z,17.12,False
2022-06-17T11:29:45Z,24.25,False
2022-06-17T11:29:46Z,21.01,False
2022-06-17T11:29:47Z,26.28,False
2022-06-17T11:29:48Z,32.07,False
2022-06-17T11:29:49Z,23.72,False
2022-06-17T11:29:50Z,21.13,False
2022-06-17T11:29:52Z,31.41,False
2022-06-17T11:29:53Z,22.08,False
2022-06-17T11:29:54Z,20.01,False
2022-06-17T11:29:55Z,23.96,False
2022-06-17T11:29:56Z,24.09,False
2022-06-17T11:29:57Z,21.05,False
2022-06-17T11:29:58Z,23.45,False
2022-06-17T11:29:59Z,24.17,False
2022-06-17T11:30:00Z,24.53,False
2022-06-17T11:30:01Z,23.5,False
2022-06-17T11:30:02Z,25.14,False
2022-06-17T11:30:03Z,23.78,False
2022-06-17T11:30:04Z,22.2,False
2022-06-17T11:30:05Z,23.52,False
2022-06-17T11:30:06Z,22.88,False
2022-06-17T11:30:07Z,23.05,False
2022-06-17T11:30:08Z,21.48,False
2022-06-17T11:30:09Z,22.75,False
2022-06-17T11:30:10Z,21.38,False
2022-06-17T11:30:11Z,21.72,False
2022-06-17T11:30:12Z,22.24,False
2022-06-17T11:30:13Z,21.83,False
2022-06-17T11:30:14Z,23.41,False
2022-06-17T11:30:15Z,22.47,False
2022-06-17T11:30:17Z,24.71,False
2022-06-17T11:30:18Z,24.94,False
2022-06-17T11:30:19Z,23.64,False
2022-06-17T11:30:20Z,25.34,False
2022-06-17T11:30:21Z,16.57,False
2022-06-17T11:30:22Z,19.08,False
2022-06-17T11:30:23Z,18.38,False
2022-06-17T11:30:24Z,25.65,False
2022-06-17T11:30:25Z,23.83,False
2022-06-17T11:30:26Z,24.25,False
2022-06-17T11:30:27Z,21.89,False
2022-06-17T11:30:28Z,24.93,False
2022-06-17T11:30:29Z,20.95,False
2022-06-17T11:30:30Z,23.76,False
2022-06-17T11:30:31Z,24.0,False
2022-06-17T11:30:32Z,24.11,False
2022-06-17T11:30:33Z,24.91,False
2022-06-17T11:30:34Z,23.9,False
2022-06-17T11:30:35Z,21.74,False
2022-06-17T11:30:36Z,23.74,False
2022-06-17T11:30:37Z,26.4,False
2022-06-17T11:30:38Z,24.21,False
2022-06-17T11:30:39Z,28.47,False
2022-06-17T11:30:40Z,22.59,False
2022-06-17T11:30:42Z,22.63,False
2022-06-17T11:30:43Z,24.06,False
2022-06-17T11:30:44Z,25.19,False
2022-06-17T11:30:45Z,22.73,False
2022-06-17T11:30:46Z,21.08,False
2022-06-17T11:30:47Z,22.5,False
2022-06-17T11:30:48Z,24.82,False
2022-06-17T11:30:49Z,23.87,False
2022-06-17T11:30:50Z,22.42,False
2022-06-17T11:30:51Z,25.52,False
2022-06-17T11:30:52Z,24.9,False
2022-06-17T11:30:53Z,21.35,False
2022-06-17T11:30:54Z,20.65,False
2022-06-17T11:30:55Z,23.37,False
2022-06-17T11:30:56Z,24.59,False
2022-06-17T11:30:57Z,23.73,False
2022-06-17T11:30:58Z,21.71,False
2022-06-17T11:30:59Z,26.41,False
2022-06-17T11:31:00Z,21.1,False
2022-06-17T11:31:01Z,24.21,False
2022-06-17T11:31:02Z,22.75,False
2022-06-17T11:31:03Z,24.83,False
2022-06-17T11:31:04Z,19.02,False
2022-06-17T11:31:05Z,23.1,False
2022-06-17T11:31:07Z,22.84,False
2022-06-17T11:31:08Z,24.03,False
2022-06-17T11:31:09Z,23.89,False
2022-06-17T11:31:10Z,22.32,False
2022-06-17T11:31:11Z,22.6,False
2022-06-17T11:31:12Z,22.8,False
2022-06-17T11:31:13Z,23.17,False
2022-06-17T11:31:14Z,21.78,False
2022-06-17T11:31:15Z,24.72,False
2022-06-17T11:31:16Z,23.96,False
2022-06-17T11:31:17Z,25.66,False
2022-06-17T11:31:18Z,23.32,False
2022-06-17T11:31:19Z,22.84,False
2022-06-17T11:31:20Z,25.25,False
2022-06-17T11:31:21Z,21.62,False
2022-06-17T11:31:22Z,19.59,False
2022-06-17T11:31:23Z,24.01,False
2022-06-17T11:31:24Z,23.4,False
2022-06-17T11:31:25Z,19.91,False
2022-06-17T11:31:26Z,21.99,False
2022-06-17T11:31:27Z,22.09,False
2022-06-17T11:31:28Z,21.55,False
2022-06-17T11:31:29Z,24.37,False
2022-06-17T11:31:30Z,24.7,False
2022-06-17T11:31:32Z,23.71,False
2022-06-17T11:31:33Z,23.65,False
2022-06-17T11:31:34Z,25.03,False
2022-06-17T11:31:35Z,24.74,False
2022-06-17T11:31:36Z,23.36,False
2022-06-17T11:31:37Z,22.47,False
2022-06-17T11:31:38Z,23.34,False
2022-06-17T11:31:39Z,25.05,False
2022-06-17T11:31:40Z,20.53,False
2022-06-17T11:31:41Z,23.46,False
2022-06-17T11:31:42Z,18.36,False
2022-06-17T11:31:43Z,24.29,False
2022-06-17T11:31:44Z,19.05,False
2022-06-17T11:31:45Z,24.86,False
2022-06-17T11:31:46Z,20.85,False
2022-06-17T11:31:47Z,23.66,False
2022-06-17T11:31:48Z,24.2,False
2022-06-17T11:31:49Z,25.57,False
2022-06-17T11:31:50Z,23.07,False
2022-06-17T11:31:51Z,25.83,False
2022-06-17T11:31:52Z,16.87,False
2022-06-17T11:31:53Z,19.95,False
2022-06-17T11:31:54Z,21.5,False
2022-06-17T11:31:56Z,24.1,False
2022-06-17T11:31:57Z,23.73,False
2022-06-17T11:31:58Z,24.51,False
2022-06-17T11:31:59Z,23.25,False
2022-06-17T11:32:00Z,23.31,False
2022-06-17T11:32:01Z,26.83,False
2022-06-17T11:32:02Z,25.84,False
2022-06-17T11:32:03Z,21.72,False
2022-06-17T11:32:04Z,21.49,False
2022-06-17T11:32:05Z,25.4,False
2022-06-17T11:32:06Z,21.07,False
2022-06-17T11:32:07Z,25.81,False
2022-06-17T11:32:08Z,21.33,False
2022-06-17T11:32:09Z,22.59,False
2022-06-17T11:32:10Z,24.42,False
2022-06-17T11:32:11Z,20.91,False
2022-06-17T11:32:12Z,22.19,False
2022-06-17T11:32:13Z,20.54,False
2022-06-17T11:32:14Z,24.44,False
2022-06-17T11:32:15Z,18.61,False
2022-06-17T11:32:16Z,20.5,False
2022-06-17T11:32:18Z,25.05,False
2022-06-17T11:32:19Z,21.17,False
2022-06-17T11:32:20Z,22.43,False
2022-06-17T11:32:21Z,23.45,False
2022-06-17T11:32:22Z,22.14,False
2022-06-17T11:32:23Z,20.06,False
2022-06-17T11:32:24Z,24.17,False
2022-06-17T11:32:25Z,24.87,False
2022-06-17T11:32:26Z,24.84,False
2022-06-17T11:32:27Z,23.32,False
2022-06-17T11:32:28Z,22.92,False
2022-06-17T11:32:29Z,25.29,False
2022-06-17T11:32:30Z,22.09,False
2022-06-17T11:32:31Z,22.74,False
2022-06-17T11:32:32Z,22.27,False
2022-06-17T11:32:33Z,22.94,False
2022-06-17T11:32:34Z,24.85,False
2022-06-17T11:32:35Z,22.55,False
2022-06-17T11:32:36Z,23.02,False
2022-06-17T11:32:37Z,20.93,False
2022-06-17T11:32:38Z,21.39,False
2022-06-17T11:32:40Z,21.38,False
2022-06-17T11:32:41Z,24.79,False
2022-06-17T11:32:42Z,20.15,False
2022-06-17T11:32:43Z,24.87,False
2022-06-17T11:32:44Z,24.37,False
2022-06-17T11:32:45Z,22.54,False
2022-06-17T11:32:46Z,24.32,False
2022-06-17T11:32:47Z,22.28,False
2022-06-17T11:32:48Z,22.22,False
2022-06-17T11:32:49Z,23.27,False
2022-06-17T11:32:50Z,24.24,False
2022-06-17T11:32:51Z,23.68,False
2022-06-17T11:32:52Z,20.73,False
2022-06-17T11:32:53Z,20.9,False
2022-06-17T11:32:54Z,24.65,False
2022-06-17T11:32:55Z,20.96,False
2022-06-17T11:32:56Z,21.23,False
2022-06-17T11:32:57Z,23.35,False
2022-06-17T11:32:58Z,21.06,False
2022-06-17T11:32:59Z,22.77,False
2022-06-17T11:33:00Z,18.6,False
2022-06-17T11:33:01Z,22.04,False
2022-06-17T11:33:02Z,20.64,False
2022-06-17T11:33:04Z,23.22,False
2022-06-17T11:33:05Z,22.71,False
2022-06-17T11:33:06Z,22.32,False
2022-06-17T11:33:07Z,21.56,False
2022-06-17T11:33:08Z,22.19,False
2022-06-17T11:33:09Z,24.85,False
2022-06-17T11:33:10Z,25.29,False
2022-06-17T11:33:11Z,23.7,False
2022-06-17T11:33:12Z,21.69,False
2022-06-17T11:33:13Z,21.81,False
2022-06-17T11:33:14Z,22.58,False
2022-06-17T11:33:15Z,21.48,False
2022-06-17T11:33:16Z,21.94,False
2022-06-17T11:33:17Z,22.08,False
2022-06-17T11:33:18Z,20.37,False
2022-06-17T11:33:19Z,24.5,False
2022-06-17T11:33:20Z,22.38,False
2022-06-17T11:33:21Z,22.4,False
2022-06-17T11:33:22Z,22.28,False
2022-06-17T11:33:23Z,23.06,False
2022-06-17T11:33:24Z,21.52,False
2022-06-17T11:33:26Z,23.0,False
2022-06-17T11:33:27Z,22.7,False
2022-06-17T11:33:28Z,21.21,False
2022-06-17T11:33:29Z,24.98,False
2022-06-17T11:33:30Z,22.4,False
2022-06-17T11:33:31Z,22.24,False
2022-06-17T11:33:32Z,23.24,False
2022-06-17T11:33:33Z,21.94,False
2022-06-17T11:33:34Z,23.25,False
2022-06-17T11:33:35Z,24.95,False
2022-06-17T11:33:36Z,23.22,False
2022-06-17T11:33:37Z,22.27,False
2022-06-17T11:33:38Z,22.15,False
2022-06-17T11:33:39Z,24.66,False
2022-06-17T11:33:40Z,23.07,False
2022-06-17T11:33:41Z,22.64,False
2022-06-17T11:33:42Z,22.84,False
2022-06-17T11:33:43Z,23.4,False
2022-06-17T11:33:44Z,21.63,False
2022-06-17T11:33:45Z,20.92,False
2022-06-17T11:33:46Z,25.2,False
2022-06-17T11:33:47Z,20.57,False
2022-06-17T11:33:48Z,23.51,False
2022-06-17T11:33:50Z,22.4,False
2022-06-17T11:33:51Z,24.37,False
2022-06-17T11:33:52Z,23.57,False
2022-06-17T11:33:53Z,23.91,False
2022-06-17T11:33:54Z,22.39,False
2022-06-17T11:33:55Z,20.23,False
2022-06-17T11:33:56Z,23.94,False
2022-06-17T11:33:57Z,22.39,False
2022-06-17T11:33:58Z,24.69,False
2022-06-17T11:33:59Z,22.75,False
2022-06-17T11:34:00Z,24.1,False
2022-06-17T11:34:01Z,23.79,False
2022-06-17T11:34:02Z,23.17,False
2022-06-17T11:34:03Z,22.59,False
2022-06-17T11:34:04Z,22.24,False
2022-06-17T11:34:05Z,22.51,False
2022-06-17T11:34:06Z,22.36,False
2022-06-17T11:34:07Z,20.61,False
2022-06-17T11:34:08Z,22.18,False
2022-06-17T11:34:09Z,20.65,False
2022-06-17T11:34:10Z,23.04,False
2022-06-17T11:34:11Z,23.77,False
2022-06-17T11:34:12Z,22.8,False
2022-06-17T11:34:14Z,14.93,False
2022-06-17T11:34:15Z,22.22,False
2022-06-17T11:34:16Z,24.59,False
2022-06-17T11:34:17Z,23.44,False
2022-06-17T11:34:18Z,19.54,False
2022-06-17T11:34:19Z,20.27,False
2022-06-17T11:34:20Z,21.33,False
2022-06-17T11:34:21Z,24.91,False
2022-06-17T11:34:22Z,21.79,False
2022-06-17T11:34:23Z,21.24,False
2022-06-17T11:34:24Z,23.32,False
2022-06-17T11:34:25Z,24.09,False
2022-06-17T11:34:26Z,23.77,False
2022-06-17T11:34:27Z,26.04,False
2022-06-17T11:34:28Z,26.08,False
2022-06-17T11:34:29Z,24.11,False
2022-06-17T11:34:30Z,23.95,False
2022-06-17T11:34:31Z,25.05,False
2022-06-17T11:34:32Z,24.01,False
2022-06-17T11:34:33Z,23.18,False
2022-06-17T11:34:34Z,20.47,False
2022-06-17T11:34:36Z,19.29,False
2022-06-17T11:34:37Z,21.68,False
2022-06-17T11:34:38Z,23.29,False
2022-06-17T11:34:39Z,22.11,False
2022-06-17T11:34:40Z,21.26,False
2022-06-17T11:34:41Z,24.86,False
2022-06-17T11:34:42Z,21.31,False
2022-06-17T11:34:43Z,22.61,False
2022-06-17T11:34:44Z,22.14,False
2022-06-17T11:34:45Z,22.81,False
2022-06-17T11:34:46Z,21.33,False
2022-06-17T11:34:47Z,22.37,False
2022-06-17T11:34:48Z,22.37,False
2022-06-17T11:34:49Z,21.11,False
2022-06-17T11:34:50Z,24.73,False
2022-06-17T11:34:51Z,24.25,False
2022-06-17T11:34:52Z,22.56,False
2022-06-17T11:34:53Z,22.66,False
2022-06-17T11:34:54Z,22.76,False
2022-06-17T11:34:55Z,20.21,False
2022-06-17T11:34:56Z,23.36,False
2022-06-17T11:34:58Z,22.36,False
2022-06-17T11:34:59Z,19.03,False
2022-06-17T11:35:00Z,21.66,False
2022-06-17T11:35:01Z,22.86,False
2022-06-17T11:35:02Z,24.54,False
2022-06-17T11:35:03Z,25.16,False
2022-06-17T11:35:04Z,22.81,False
2022-06-17T11:35:05Z,23.15,False
2022-06-17T11:35:06Z,22.66,False
2022-06-17T11:35:07Z,22.58,False
2022-06-17T11:35:08Z,23.0,False
2022-06-17T11:35:09Z,19.71,False
2022-06-17T11:35:10Z,20.21,False
2022-06-17T11:35:11Z,21.06,False
2022-06-17T11:35:12Z,20.78,False
2022-06-17T11:35:13Z,23.55,False
2022-06-17T11:35:14Z,23.6,False
2022-06-17T11:35:15Z,30.84,False
2022-06-17T11:35:16Z,21.09,False
2022-06-17T11:35:17Z,26.55,False
2022-06-17T11:35:18Z,21.88,False
2022-06-17T11:35:19Z,22.12,False
2022-06-17T11:35:21Z,32.44,False
2022-06-17T11:35:22Z,23.82,False
2022-06-17T11:35:23Z,21.79,False
2022-06-17T11:35:24Z,27.38,False
2022-06-17T11:35:25Z,21.72,False
2022-06-17T11:35:26Z,23.85,False
2022-06-17T11:35:27Z,23.59,False
2022-06-17T11:35:28Z,38.69,False
2022-06-17T11:35:29Z,23.92,False
2022-06-17T11:35:30Z,22.09,False
2022-06-17T11:35:31Z,26.5,False
2022-06-17T11:35:32Z,22.66,False
2022-06-17T11:35:33Z,25.49,False
2022-06-17T11:35:34Z,22.56,False
2022-06-17T11:35:35Z,26.05,False
2022-06-17T11:35:36Z,22.21,False
2022-06-17T11:35:37Z,24.59,False
2022-06-17T11:35:38Z,24.73,False
2022-06-17T11:35:39Z,22.75,False
2022-06-17T11:35:40Z,24.22,False
2022-06-17T11:35:41Z,24.11,False
2022-06-17T11:35:42Z,22.6,False
2022-06-17T11:35:43Z,21.51,False
2022-06-17T11:35:45Z,22.0,False
2022-06-17T11:35:46Z,22.11,False
2022-06-17T11:35:47Z,26.13,False
2022-06-17T11:35:48Z,23.01,False
2022-06-17T11:35:49Z,21.48,False
2022-06-17T11:35:50Z,20.6,False
2022-06-17T11:35:51Z,22.77,False
2022-06-17T11:35:52Z,26.91,False
2022-06-17T11:35:53Z,23.27,False
2022-06-17T11:35:54Z,23.47,False
2022-06-17T11:35:55Z,22.87,False
2022-06-17T11:35:56Z,20.28,False
2022-06-17T11:35:57Z,24.16,False
2022-06-17T11:35:58Z,23.42,False
2022-06-17T11:35:59Z,24.01,False
2022-06-17T11:36:00Z,24.56,False
2022-06-17T11:36:01Z,22.64,False
2022-06-17T11:36:02Z,21.24,False
2022-06-17T11:36:03Z,27.2,False
2022-06-17T11:36:04Z,19.62,False
2022-06-17T11:36:05Z,23.56,False
2022-06-17T11:36:06Z,21.88,False
2022-06-17T11:36:07Z,30.13,False
2022-06-17T11:36:09Z,25.52,False
2022-06-17T11:36:10Z,20.72,False
2022-06-17T11:36:11Z,26.28,False
2022-06-17T11:36:12Z,19.99,False
2022-06-17T11:36:13Z,31.75,False
2022-06-17T11:36:14Z,24.3,False
2022-06-17T11:36:15Z,23.87,False
2022-06-17T11:36:16Z,25.41,False
2022-06-17T11:36:17Z,21.94,False
2022-06-17T11:36:18Z,20.73,False
2022-06-17T11:36:19Z,23.26,False
2022-06-17T11:36:20Z,27.38,False
2022-06-17T11:36:21Z,19.22,False
2022-06-17T11:36:22Z,22.41,False
2022-06-17T11:36:23Z,20.64,False
2022-06-17T11:36:24Z,24.25,False
2022-06-17T11:36:25Z,25.12,False
2022-06-17T11:36:26Z,22.48,False
2022-06-17T11:36:27Z,20.2,False
2022-06-17T11:36:28Z,20.29,False
2022-06-17T11:36:29Z,23.56,False
2022-06-17T11:36:30Z,23.14,False
2022-06-17T11:36:31Z,21.7,False
2022-06-17T11:36:33Z,21.39,False
2022-06-17T11:36:34Z,27.34,False
2022-06-17T11:36:35Z,27.86,False
2022-06-17T11:36:36Z,24.57,False
2022-06-17T11:36:37Z,20.95,False
2022-06-17T11:36:38Z,22.96,False
2022-06-17T11:36:39Z,25.46,False
2022-06-17T11:36:40Z,40.69,False
2022-06-17T11:36:41Z,19.64,False
2022-06-17T11:36:42Z,23.56,False
2022-06-17T11:36:43Z,23.0,False
2022-06-17T11:36:44Z,22.01,False
2022-06-17T11:36:45Z,18.93,True
2022-06-17T11:36:46Z,25.27,False
2022-06-17T11:36:47Z,27.39,False
2022-06-17T11:36:48Z,21.36,False
2022-06-17T11:36:49Z,22.51,False
2022-06-17T11:36:50Z,24.06,False
2022-06-17T11:36:51Z,27.55,False
2022-06-17T11:36:52Z,26.3,False
2022-06-17T11:36:53Z,23.04,False
2022-06-17T11:36:54Z,25.04,False
2022-06-17T11:36:55Z,24.44,False
2022-06-17T11:36:57Z,20.32,False
2022-06-17T11:36:58Z,33.37,False
2022-06-17T11:36:59Z,27.46,False
2022-06-17T11:37:00Z,22.55,False
2022-06-17T11:37:01Z,21.94,False
2022-06-17T11:37:02Z,22.37,False
2022-06-17T11:37:03Z,23.5,False
2022-06-17T11:37:04Z,24.67,False
2022-06-17T11:37:05Z,19.24,False
2022-06-17T11:37:06Z,35.01,False
2022-06-17T11:37:07Z,27.12,False
2022-06-17T11:37:08Z,14.14,False
2022-06-17T11:37:09Z,22.27,False
2022-06-17T11:37:10Z,24.44,False
2022-06-17T11:37:11Z,14.45,False
2022-06-17T11:37:12Z,18.64,False
2022-06-17T11:37:13Z,22.74,False
2022-06-17T11:37:14Z,19.11,False
2022-06-17T11:37:15Z,18.18,False
2022-06-17T11:37:16Z,23.14,False
2022-06-17T11:37:17Z,15.18,False
2022-06-17T11:37:19Z,21.61,False
2022-06-17T11:37:20Z,19.47,False
2022-06-17T11:37:21Z,20.9,False
2022-06-17T11:37:22Z,26.83,False
2022-06-17T11:37:23Z,30.67,False
2022-06-17T11:37:24Z,14.81,False
2022-06-17T11:37:25Z,23.92,False
2022-06-17T11:37:26Z,27.6,False
2022-06-17T11:37:27Z,26.12,False
2022-06-17T11:37:28Z,25.45,False
2022-06-17T11:37:29Z,21.49,False
2022-06-17T11:37:30Z,21.29,False
2022-06-17T11:37:31Z,23.26,False
2022-06-17T11:37:32Z,25.49,False
2022-06-17T11:37:33Z,23.57,False
2022-06-17T11:37:34Z,35.47,False
2022-06-17T11:37:35Z,31.8,False
2022-06-17T11:37:36Z,26.06,False
2022-06-17T11:37:37Z,27.86,False
2022-06-17T11:37:38Z,24.83,False
2022-06-17T11:37:39Z,23.76,False
